No.,tf_torch,torch_mnn,tf_mnn,tf_time,torch_time,mnn_time
16090,2.508307e-08,2.1683991e-07,2.4192298e-07,3.9376158714294434,9.179115295410156e-05,4.076957702636719e-05
16091,0.0,3.376927e-05,3.376927e-05,3.8389034271240234,9.679794311523438e-05,4.100799560546875e-05
16092,0.0,3.5062021e-06,3.5062021e-06,4.014876127243042,9.918212890625e-05,4.291534423828125e-05
16093,0.0,1.1900396e-05,1.1900396e-05,3.926844596862793,9.131431579589844e-05,3.7670135498046875e-05
16094,2.841542e-08,3.3694087e-06,3.3409935e-06,4.14293098449707,9.441375732421875e-05,4.2438507080078125e-05
16095,0.0,8.812947e-08,8.812947e-08,3.5690879821777344,8.988380432128906e-05,3.504753112792969e-05
16096,0.0,3.349438e-06,3.349438e-06,3.8007593154907227,9.1552734375e-05,3.8623809814453125e-05
16097,0.0,2.3970453e-05,2.3970453e-05,4.010903596878052,9.322166442871094e-05,3.933906555175781e-05
16098,0.0,4.2181337e-06,4.2181337e-06,3.9068565368652344,9.369850158691406e-05,3.8623809814453125e-05
16099,0.0,1.2807597e-05,1.2807597e-05,3.862903356552124,9.059906005859375e-05,3.910064697265625e-05
16100,0.0,1.21731855e-05,1.21731855e-05,3.9309303760528564,9.34600830078125e-05,3.8623809814453125e-05
16101,2.1131994e-08,1.9072086e-06,1.9283405e-06,3.946760416030884,9.441375732421875e-05,4.0531158447265625e-05
16102,0.0,1.0151993e-05,1.0151993e-05,3.5868353843688965,9.274482727050781e-05,4.00543212890625e-05
16103,0.0,1.2052328e-05,1.2052328e-05,3.4829323291778564,0.00010371208190917969,4.0531158447265625e-05
16104,0.0,2.133582e-06,2.133582e-06,3.7440760135650635,0.00010013580322265625,3.600120544433594e-05
16105,0.0,6.5944243e-07,6.5944243e-07,3.753673791885376,0.00010013580322265625,4.100799560546875e-05
16106,0.0,2.6110922e-06,2.6110922e-06,3.750901699066162,0.00010132789611816406,4.1961669921875e-05
16107,0.0,2.1527256e-05,2.1527256e-05,3.982828378677368,9.369850158691406e-05,4.0531158447265625e-05
16108,2.699303e-08,5.662722e-07,5.392792e-07,3.9189114570617676,9.274482727050781e-05,3.7670135498046875e-05
16109,0.0,5.986294e-06,5.986294e-06,3.692732095718384,9.679794311523438e-05,4.076957702636719e-05
16110,0.0,1.1173609e-05,1.1173609e-05,3.4050440788269043,9.179115295410156e-05,3.933906555175781e-05
16111,0.0,6.455557e-06,6.455557e-06,3.758284091949463,9.179115295410156e-05,3.504753112792969e-05
16112,0.0,9.567628e-06,9.567628e-06,3.7995595932006836,9.799003601074219e-05,4.029273986816406e-05
16113,1.9661623e-08,3.7599038e-06,3.7402424e-06,3.7548561096191406,9.298324584960938e-05,3.933906555175781e-05
16114,0.0,9.779509e-06,9.779509e-06,3.766890287399292,9.179115295410156e-05,3.886222839355469e-05
16115,0.0,2.1066294e-06,2.1066294e-06,3.7105965614318848,9.012222290039062e-05,3.504753112792969e-05
16116,0.0,1.4602104e-05,1.4602104e-05,3.5952892303466797,9.775161743164062e-05,4.172325134277344e-05
