No.,tf_torch,torch_mnn,tf_mnn,tf_time,torch_time,mnn_time
0,1.6801143e-06,7.0701753e-07,2.3760658e-06,0.00427556037902832,0.05693674087524414,0.0015444755554199219
1,1.6340545e-08,2.3999732e-08,9.752747e-09,0.017320871353149414,0.0003559589385986328,0.00013494491577148438
2,3.6798387e-10,4.8792458e-08,4.364219e-08,0.004809856414794922,0.00032520294189453125,0.00012969970703125
3,5.0939818e-08,2.7315114e-08,2.9347468e-08,0.005304813385009766,0.00031375885009765625,0.00012874603271484375
4,1.7328219e-09,2.9223655e-09,4.655188e-09,0.0057544708251953125,0.00030922889709472656,0.00012826919555664062
5,2.833902e-07,6.4027455e-07,3.4250013e-07,0.006277322769165039,0.0003211498260498047,0.00013017654418945312
6,3.9237865e-08,2.1401112e-09,3.7097745e-08,0.006648063659667969,0.00031280517578125,0.00013065338134765625
7,8.9457455e-09,1.26348745e-08,3.1163063e-09,0.0071141719818115234,0.0003170967102050781,0.00012969970703125
8,1.7144695e-09,3.3950748e-08,2.3168871e-08,0.0075566768646240234,0.0003209114074707031,0.00012993812561035156
9,7.5526145e-09,5.652085e-09,5.268794e-08,0.00812840461730957,0.00031876564025878906,0.00012826919555664062
10,8.788252e-09,2.9238109e-08,1.4197982e-08,0.00856637954711914,0.00031876564025878906,0.00012731552124023438
11,2.7871279e-08,0.0,2.7871279e-08,0.00912165641784668,0.00032448768615722656,0.00013136863708496094
12,2.5071774e-08,2.8238333e-08,9.139288e-09,0.009629964828491211,0.00032901763916015625,0.00013017654418945312
13,5.927463e-09,5.5474572e-08,7.717906e-08,0.010594606399536133,0.0003466606140136719,0.0001361370086669922
14,2.2959696e-07,3.0099605e-07,7.159432e-08,0.010679960250854492,0.0003361701965332031,0.0001347064971923828
15,4.897612e-09,0.0,4.897612e-09,0.01093292236328125,0.0003771781921386719,0.00013685226440429688
16,2.5407072e-08,9.655128e-09,1.7764073e-08,0.011249542236328125,0.00032973289489746094,0.00012826919555664062
17,3.4115125e-08,8.287676e-09,5.309431e-08,0.01220703125,0.00033736228942871094,0.00013756752014160156
18,2.5478911e-08,2.3208981e-08,1.6275003e-08,0.012508869171142578,0.0003361701965332031,0.00013113021850585938
19,8.7646555e-08,4.018517e-07,2.851206e-07,0.01291966438293457,0.0003337860107421875,0.00013327598571777344
20,7.2359687e-09,3.1485914e-08,1.4632985e-08,0.013944625854492188,0.0003399848937988281,0.00013256072998046875
21,3.4111835e-08,1.38541925e-08,1.8813484e-10,0.014188766479492188,0.00033593177795410156,0.00013303756713867188
22,5.815608e-08,1.830924e-08,6.376469e-08,0.01479482650756836,0.0003292560577392578,0.0001678466796875
