No.,tf_torch_diff,tf_torch_rediff,tf_time,torch_time
No.,tf_torch_diff,tf_torch_rediff,tf_time,torch_time
0,0.0,0.0,0.6912779808044434,0.00031304359436035156
1,0.0,0.0,0.0047872066497802734,0.00011301040649414062
2,0.0,0.0,0.004446983337402344,0.00011205673217773438
3,0.0,0.0,0.01127481460571289,0.00011420249938964844
4,0.0,0.0,0.004498004913330078,0.00011444091796875
5,0.0,0.0,0.004460811614990234,0.000110626220703125
6,0.0,0.0,0.006985187530517578,0.00011301040649414062
7,0.0,0.0,0.004556417465209961,0.00011134147644042969
8,0.0,0.0,0.008589982986450195,0.00011229515075683594
9,0.0,0.0,0.0047380924224853516,0.00011348724365234375
10,0.0,0.0,0.0047528743743896484,0.00011467933654785156
11,0.0,0.0,0.0047566890716552734,0.00011086463928222656
12,0.0,0.0,0.004756450653076172,0.00011491775512695312
13,0.0,0.0,0.004767417907714844,0.00011444091796875
14,0.0,0.0,0.004809856414794922,0.00011277198791503906
15,0.0,0.0,0.004900217056274414,0.00011277198791503906
16,0.0,0.0,0.004870414733886719,0.00011348724365234375
17,0.0,0.0,0.004904985427856445,0.00011301040649414062
18,0.0,0.0,0.005125522613525391,0.00011348724365234375
19,0.0,0.0,0.0050945281982421875,0.0001125335693359375
20,0.0,0.0,0.005313396453857422,0.00011181831359863281
21,0.0,0.0,0.0052073001861572266,0.00011467933654785156
22,0.0,0.0,0.005224466323852539,0.00011277198791503906
23,0.0,0.0,0.005266666412353516,0.00011539459228515625
24,0.0,0.0,0.005372285842895508,0.0001125335693359375
25,0.0,0.0,0.0053365230560302734,0.00011348724365234375
26,0.0,0.0,0.005341768264770508,0.00011181831359863281
27,0.0,0.0,0.005508899688720703,0.00011086463928222656
28,0.0,0.0,0.00542449951171875,0.00011324882507324219
29,0.0,0.0,0.005471944808959961,0.00011301040649414062
30,0.0,0.0,0.0055048465728759766,0.00011396408081054688
31,0.0,0.0,0.005522251129150391,0.00011229515075683594
32,0.0,0.0,0.005584001541137695,0.00011467933654785156
33,0.0,0.0,0.005611419677734375,0.00011396408081054688
34,0.0,0.0,0.00563812255859375,0.00011515617370605469
35,0.0,0.0,0.00943899154663086,0.0001227855682373047
36,0.0,0.0,0.00567626953125,0.00011396408081054688
37,0.0,0.0,0.0057582855224609375,0.00011372566223144531
38,0.0,0.0,0.005811929702758789,0.00011420249938964844
39,0.0,0.0,0.005821943283081055,0.00011396408081054688
40,0.0,0.0,0.005884647369384766,0.00011372566223144531
41,0.0,0.0,0.005879878997802734,0.00011348724365234375
42,0.0,0.0,0.00594019889831543,0.00011491775512695312
43,0.0,0.0,0.005911588668823242,0.00011444091796875
44,0.0,0.0,0.005994081497192383,0.00011444091796875
45,0.0,0.0,0.006054401397705078,0.00011420249938964844
46,0.0,0.0,0.0060918331146240234,0.00011467933654785156
47,0.0,0.0,0.006131649017333984,0.00011563301086425781
48,0.0,0.0,0.006155252456665039,0.00011396408081054688
49,0.0,0.0,0.0062046051025390625,0.00011610984802246094
50,0.0,0.0,0.006227731704711914,0.00011539459228515625
51,0.0,0.0,0.006330728530883789,0.00011467933654785156
52,0.0,0.0,0.0063021183013916016,0.0001308917999267578
53,0.0,0.0,0.006279945373535156,0.00011515617370605469
54,0.0,0.0,0.006441831588745117,0.00011515617370605469
55,0.0,0.0,0.006402492523193359,0.00011420249938964844
56,0.0,0.0,0.00645136833190918,0.00011420249938964844
57,0.0,0.0,0.0064640045166015625,0.00011515617370605469
58,0.0,0.0,0.006460905075073242,0.00011682510375976562
59,0.0,0.0,0.006521463394165039,0.00012230873107910156
60,0.0,0.0,0.00658869743347168,0.00011396408081054688
61,0.0,0.0,0.0066471099853515625,0.00011658668518066406
62,0.0,0.0,0.006626129150390625,0.00011587142944335938
63,0.0,0.0,0.0067517757415771484,0.00011444091796875
64,0.0,0.0,0.01055455207824707,0.00011324882507324219
65,0.0,0.0,0.0069005489349365234,0.00011587142944335938
66,0.0,0.0,0.0068776607513427734,0.00011682510375976562
67,0.0,0.0,0.006913661956787109,0.00011682510375976562
68,0.0,0.0,0.006918907165527344,0.00011539459228515625
69,0.0,0.0,0.00702357292175293,0.00011610984802246094
70,0.0,0.0,0.00702214241027832,0.00012803077697753906
71,0.0,0.0,0.007012367248535156,0.00011515617370605469
72,0.0,0.0,0.011090517044067383,0.00011467933654785156
73,0.0,0.0,0.007157087326049805,0.00011491775512695312
74,0.0,0.0,0.0071697235107421875,0.00011587142944335938
75,0.0,0.0,0.00719451904296875,0.00011420249938964844
76,0.0,0.0,0.007202863693237305,0.00011515617370605469
77,0.0,0.0,0.0072629451751708984,0.00011467933654785156
