No.,abs_tf_torch,abs_torch_mnn,abs_tf_mnn,tf_time,torch_time,mnn_time
73,0.0,0.0,0.0,0.009293794631958008,9.441375732421875e-05,5.8650970458984375e-05
74,0.0,0.0,0.0,0.014999151229858398,9.369850158691406e-05,5.9604644775390625e-05
75,0.0,0.0,0.0,0.015030384063720703,9.918212890625e-05,6.198883056640625e-05
76,0.0,0.0,0.0,0.005164623260498047,9.703636169433594e-05,4.601478576660156e-05
77,0.0,0.0,0.0,0.01685357093811035,0.00010013580322265625,6.29425048828125e-05
78,0.0,0.0,0.0,0.0051229000091552734,9.059906005859375e-05,4.458427429199219e-05
79,0.0,0.0,0.0,0.016892671585083008,9.5367431640625e-05,6.079673767089844e-05
80,0.0,0.0,0.0,0.005176067352294922,9.5367431640625e-05,4.649162292480469e-05
81,0.0,0.0,0.0,0.016850709915161133,9.632110595703125e-05,6.508827209472656e-05
82,0.0,0.0,0.0,0.00545501708984375,0.00010466575622558594,4.8160552978515625e-05
83,0.0,0.0,0.0,0.017835378646850586,9.679794311523438e-05,4.76837158203125e-05
84,0.0,0.0,0.0,0.017696380615234375,9.584426879882812e-05,6.008148193359375e-05
85,0.0,0.0,0.0,0.005521059036254883,9.202957153320312e-05,4.506111145019531e-05
86,0.0,0.0,0.0,0.016524314880371094,9.870529174804688e-05,7.176399230957031e-05
87,0.0,0.0,0.0,0.005482912063598633,8.869171142578125e-05,4.4345855712890625e-05
88,0.0,0.0,0.0,0.012508869171142578,9.202957153320312e-05,5.7220458984375e-05
89,0.0,0.0,0.0,0.015059947967529297,9.274482727050781e-05,6.246566772460938e-05
90,0.0,0.0,0.0,0.015024185180664062,9.250640869140625e-05,6.246566772460938e-05
91,0.0,0.0,0.0,0.023038864135742188,9.465217590332031e-05,6.127357482910156e-05
92,0.0,0.0,0.0,0.023009061813354492,9.298324584960938e-05,6.222724914550781e-05
93,0.0,0.0,0.0,0.023014545440673828,9.799003601074219e-05,6.580352783203125e-05
94,0.0,0.0,0.0,0.006018400192260742,9.34600830078125e-05,4.7206878662109375e-05
95,0.0,0.0,0.0,0.027980327606201172,9.72747802734375e-05,6.318092346191406e-05
96,0.0,0.0,0.0,0.015013933181762695,9.608268737792969e-05,6.341934204101562e-05
97,0.0,0.0,0.0,0.024118900299072266,9.083747863769531e-05,4.601478576660156e-05
98,0.0,0.0,0.0,0.01793193817138672,0.00010037422180175781,6.723403930664062e-05
99,0.0,0.0,0.0,0.006158590316772461,9.036064147949219e-05,4.506111145019531e-05
100,0.0,0.0,0.0,0.01587367057800293,9.560585021972656e-05,6.413459777832031e-05
101,0.0,0.0,0.0,0.018993616104125977,9.799003601074219e-05,6.532669067382812e-05
102,0.0,0.0,0.0,0.0064029693603515625,9.608268737792969e-05,4.7206878662109375e-05
103,0.0,0.0,0.0,0.015610933303833008,9.34600830078125e-05,6.29425048828125e-05
104,0.0,0.0,0.0,0.019025087356567383,9.298324584960938e-05,6.437301635742188e-05
105,0.0,0.0,0.0,0.006482124328613281,9.012222290039062e-05,4.57763671875e-05
106,0.0,0.0,0.0,0.015598773956298828,9.894371032714844e-05,6.461143493652344e-05
107,0.0,0.0,0.0,0.01903533935546875,9.632110595703125e-05,6.67572021484375e-05
108,0.0,0.0,0.0,0.006608486175537109,9.083747863769531e-05,4.5299530029296875e-05
109,0.0,0.0,0.0,0.01945042610168457,9.369850158691406e-05,6.723403930664062e-05
110,0.0,0.0,0.0,0.006700992584228516,9.250640869140625e-05,4.8160552978515625e-05
111,0.0,0.0,0.0,0.01934957504272461,9.894371032714844e-05,6.771087646484375e-05
112,0.0,0.0,0.0,0.011007070541381836,9.441375732421875e-05,6.413459777832031e-05
113,0.0,0.0,0.0,0.0189969539642334,9.107589721679688e-05,6.699562072753906e-05
114,0.0,0.0,0.0,0.019026994705200195,9.298324584960938e-05,6.532669067382812e-05
115,0.0,0.0,0.0,0.007024526596069336,9.441375732421875e-05,4.887580871582031e-05
116,0.0,0.0,0.0,0.01896500587463379,9.584426879882812e-05,6.67572021484375e-05
117,0.0,0.0,0.0,0.01900649070739746,0.00010180473327636719,7.104873657226562e-05
118,0.0,0.0,0.0,0.0072901248931884766,9.894371032714844e-05,4.982948303222656e-05
119,0.0,0.0,0.0,0.022723674774169922,9.34600830078125e-05,6.67572021484375e-05
120,0.0,0.0,0.0,0.019016504287719727,9.369850158691406e-05,6.4849853515625e-05
121,0.0,0.0,0.0,0.00728917121887207,9.1552734375e-05,4.76837158203125e-05
122,0.0,0.0,0.0,0.019428253173828125,9.059906005859375e-05,4.601478576660156e-05
123,0.0,0.0,0.0,0.01842641830444336,9.202957153320312e-05,6.818771362304688e-05
124,0.0,0.0,0.0,0.007415294647216797,9.036064147949219e-05,4.839897155761719e-05
125,0.0,0.0,0.0,0.0186617374420166,9.298324584960938e-05,6.771087646484375e-05
126,0.0,0.0,0.0,0.01509547233581543,9.250640869140625e-05,6.794929504394531e-05
127,0.0,0.0,0.0,0.01895928382873535,9.393692016601562e-05,7.009506225585938e-05
128,0.0,0.0,0.0,0.02301478385925293,9.369850158691406e-05,6.818771362304688e-05
129,0.0,0.0,0.0,0.007603883743286133,8.96453857421875e-05,4.8160552978515625e-05
130,0.0,0.0,0.0,0.019965648651123047,9.942054748535156e-05,4.839897155761719e-05
131,0.0,0.0,0.0,0.017571210861206055,9.72747802734375e-05,7.033348083496094e-05
132,0.0,0.0,0.0,0.019008398056030273,9.846687316894531e-05,7.390975952148438e-05
133,0.0,0.0,0.0,0.008309125900268555,9.703636169433594e-05,5.1021575927734375e-05
134,0.0,0.0,0.0,0.025618791580200195,9.5367431640625e-05,7.200241088867188e-05
135,0.0,0.0,0.0,0.016276836395263672,9.202957153320312e-05,5.0067901611328125e-05
136,0.0,0.0,0.0,0.01775193214416504,9.965896606445312e-05,7.462501525878906e-05
137,0.0,0.0,0.0,0.018972396850585938,9.799003601074219e-05,7.343292236328125e-05
138,0.0,0.0,0.0,0.015031099319458008,0.00011348724365234375,8.797645568847656e-05
139,0.0,0.0,0.0,0.018788576126098633,9.5367431640625e-05,7.271766662597656e-05
140,0.0,0.0,0.0,0.01900339126586914,9.870529174804688e-05,7.581710815429688e-05
141,0.0,0.0,0.0,0.010897636413574219,0.00010061264038085938,6.651878356933594e-05
142,0.0,0.0,0.0,0.0270233154296875,9.512901306152344e-05,7.62939453125e-05
143,0.0,0.0,0.0,0.010997772216796875,9.417533874511719e-05,6.365776062011719e-05
144,0.0,0.0,0.0,0.020836591720581055,9.036064147949219e-05,4.935264587402344e-05
145,0.0,0.0,0.0,0.0212247371673584,9.870529174804688e-05,7.772445678710938e-05
146,0.0,0.0,0.0,0.022964000701904297,9.512901306152344e-05,7.271766662597656e-05
147,0.0,0.0,0.0,0.009265899658203125,9.131431579589844e-05,4.9114227294921875e-05
148,0.0,0.0,0.0,0.0211031436920166,9.512901306152344e-05,6.29425048828125e-05
149,0.0,0.0,0.0,0.018664121627807617,8.726119995117188e-05,6.937980651855469e-05
150,0.0,0.0,0.0,0.019039392471313477,9.322166442871094e-05,7.390975952148438e-05
151,0.0,0.0,0.0,0.01900792121887207,9.298324584960938e-05,7.271766662597656e-05
152,0.0,0.0,0.0,0.019011735916137695,9.417533874511719e-05,7.581710815429688e-05
153,0.0,0.0,0.0,0.018992900848388672,9.179115295410156e-05,7.295608520507812e-05
154,0.0,0.0,0.0,0.023301362991333008,0.0001010894775390625,6.866455078125e-05
155,0.0,0.0,0.0,0.01761603355407715,9.584426879882812e-05,5.269050598144531e-05
156,0.0,0.0,0.0,0.021920204162597656,9.489059448242188e-05,5.054473876953125e-05
157,0.0,0.0,0.0,0.021720170974731445,9.393692016601562e-05,5.054473876953125e-05
158,0.0,0.0,0.0,0.0222012996673584,9.393692016601562e-05,7.677078247070312e-05
159,0.0,0.0,0.0,0.018995285034179688,9.250640869140625e-05,7.271766662597656e-05
160,0.0,0.0,0.0,0.01903533935546875,9.465217590332031e-05,7.724761962890625e-05
161,0.0,0.0,0.0,0.03498101234436035,9.417533874511719e-05,7.510185241699219e-05
162,0.0,0.0,0.0,0.01902151107788086,0.00010013580322265625,8.344650268554688e-05
163,0.0,0.0,0.0,0.018072128295898438,9.72747802734375e-05,5.316734313964844e-05
164,0.0,0.0,0.0,0.020335912704467773,0.00011658668518066406,6.103515625e-05
165,0.0,0.0,0.0,0.03029346466064453,9.942054748535156e-05,8.130073547363281e-05
166,0.0,0.0,0.0,0.010958671569824219,0.00010180473327636719,5.555152893066406e-05
167,0.0,0.0,0.0,0.023027658462524414,9.560585021972656e-05,7.843971252441406e-05
168,0.0,0.0,0.0,0.019000530242919922,0.00010085105895996094,8.153915405273438e-05
169,0.0,0.0,0.0,0.02297186851501465,0.000102996826171875,8.630752563476562e-05
170,0.0,0.0,0.0,0.022931575775146484,0.00010323524475097656,8.58306884765625e-05
171,0.0,0.0,0.0,0.018787145614624023,0.00010395050048828125,5.2928924560546875e-05
172,0.0,0.0,0.0,0.023250818252563477,9.655952453613281e-05,8.106231689453125e-05
173,0.0,0.0,0.0,0.022311925888061523,8.940696716308594e-05,4.9591064453125e-05
174,0.0,0.0,0.0,0.019536733627319336,9.298324584960938e-05,7.677078247070312e-05
175,0.0,0.0,0.0,0.027030229568481445,9.465217590332031e-05,8.0108642578125e-05
176,0.0,0.0,0.0,0.02301311492919922,9.870529174804688e-05,8.106231689453125e-05
177,0.0,0.0,0.0,0.022968769073486328,9.751319885253906e-05,8.034706115722656e-05
178,0.0,0.0,0.0,0.022985458374023438,8.940696716308594e-05,6.651878356933594e-05
179,0.0,0.0,0.0,0.010552644729614258,9.036064147949219e-05,5.125999450683594e-05
180,0.0,0.0,0.0,0.0235443115234375,9.34600830078125e-05,7.772445678710938e-05
181,0.0,0.0,0.0,0.02301192283630371,9.274482727050781e-05,7.748603820800781e-05
182,0.0,0.0,0.0,0.023015737533569336,9.679794311523438e-05,8.606910705566406e-05
183,0.0,0.0,0.0,0.022975921630859375,9.369850158691406e-05,7.772445678710938e-05
184,0.0,0.0,0.0,0.023002147674560547,9.322166442871094e-05,7.772445678710938e-05
185,0.0,0.0,0.0,0.022965669631958008,9.322166442871094e-05,7.915496826171875e-05
186,0.0,0.0,0.0,0.023005008697509766,9.226799011230469e-05,7.772445678710938e-05
187,0.0,0.0,0.0,0.023018360137939453,9.369850158691406e-05,7.700920104980469e-05
188,0.0,0.0,0.0,0.023018836975097656,9.34600830078125e-05,7.700920104980469e-05
189,0.0,0.0,0.0,0.02301764488220215,9.34600830078125e-05,8.0108642578125e-05
190,0.0,0.0,0.0,0.015136241912841797,0.0001049041748046875,7.748603820800781e-05
191,0.0,0.0,0.0,0.02286696434020996,9.202957153320312e-05,7.843971252441406e-05
192,0.0,0.0,0.0,0.023218631744384766,8.0108642578125e-05,6.890296936035156e-05
193,0.0,0.0,0.0,0.02284836769104004,9.012222290039062e-05,7.581710815429688e-05
194,0.0,0.0,0.0,0.023266077041625977,9.036064147949219e-05,6.890296936035156e-05
195,0.0,0.0,0.0,0.023560285568237305,9.560585021972656e-05,5.245208740234375e-05
196,0.0,0.0,0.0,0.023321151733398438,9.298324584960938e-05,5.221366882324219e-05
197,0.0,0.0,0.0,0.023647069931030273,9.1552734375e-05,5.1021575927734375e-05
198,0.0,0.0,0.0,0.031796932220458984,9.441375732421875e-05,5.412101745605469e-05
199,0.0,0.0,0.0,0.020594120025634766,9.72747802734375e-05,7.05718994140625e-05
200,0.0,0.0,0.0,0.03178834915161133,9.274482727050781e-05,5.364418029785156e-05
201,0.0,0.0,0.0,0.022274255752563477,9.34600830078125e-05,8.249282836914062e-05
202,0.0,0.0,0.0,0.023827314376831055,9.369850158691406e-05,5.412101745605469e-05
203,0.0,0.0,0.0,0.02619481086730957,9.369850158691406e-05,8.440017700195312e-05
204,0.0,0.0,0.0,0.020242929458618164,9.393692016601562e-05,5.4836273193359375e-05
205,0.0,0.0,0.0,0.02402353286743164,9.298324584960938e-05,5.2928924560546875e-05
206,0.0,0.0,0.0,0.024044275283813477,9.179115295410156e-05,5.364418029785156e-05
207,0.0,0.0,0.0,0.02377462387084961,9.322166442871094e-05,8.344650268554688e-05
208,0.0,0.0,0.0,0.031006813049316406,9.512901306152344e-05,8.559226989746094e-05
209,0.0,0.0,0.0,0.02298760414123535,9.298324584960938e-05,8.344650268554688e-05
210,0.0,0.0,0.0,0.020615339279174805,9.489059448242188e-05,5.555152893066406e-05
211,0.0,0.0,0.0,0.032932281494140625,9.298324584960938e-05,5.555152893066406e-05
212,0.0,0.0,0.0,0.024911880493164062,9.298324584960938e-05,5.269050598144531e-05
213,0.0,0.0,0.0,0.02455592155456543,9.036064147949219e-05,5.316734313964844e-05
214,0.0,0.0,0.0,0.024415969848632812,9.107589721679688e-05,5.14984130859375e-05
215,0.0,0.0,0.0,0.0245513916015625,9.250640869140625e-05,5.2928924560546875e-05
216,0.0,0.0,0.0,0.033156394958496094,9.5367431640625e-05,8.344650268554688e-05
217,0.0,0.0,0.0,0.0205078125,9.226799011230469e-05,8.440017700195312e-05
218,0.0,0.0,0.0,0.025468111038208008,9.441375732421875e-05,7.390975952148438e-05
219,0.0,0.0,0.0,0.028351545333862305,9.512901306152344e-05,8.559226989746094e-05
220,0.0,0.0,0.0,0.025006771087646484,9.417533874511719e-05,5.53131103515625e-05
221,0.0,0.0,0.0,0.03163433074951172,0.00010037422180175781,9.226799011230469e-05
222,0.0,0.0,0.0,0.030940532684326172,9.5367431640625e-05,8.726119995117188e-05
223,0.0,0.0,0.0,0.022989749908447266,9.489059448242188e-05,8.487701416015625e-05
224,0.0,0.0,0.0,0.02534627914428711,9.441375732421875e-05,5.602836608886719e-05
225,0.0,0.0,0.0,0.025223255157470703,9.465217590332031e-05,5.7697296142578125e-05
226,0.0,0.0,0.0,0.034432411193847656,0.00010156631469726562,8.702278137207031e-05
227,0.0,0.0,0.0,0.02560114860534668,9.72747802734375e-05,5.841255187988281e-05
228,0.0,0.0,0.0,0.025985240936279297,9.274482727050781e-05,5.555152893066406e-05
229,0.0,0.0,0.0,0.03740739822387695,0.00011444091796875,0.00011539459228515625
230,0.0,0.0,0.0,0.022448301315307617,9.465217590332031e-05,5.626678466796875e-05
231,0.0,0.0,0.0,0.03433346748352051,9.655952453613281e-05,6.127357482910156e-05
232,0.0,0.0,0.0,0.026662826538085938,9.465217590332031e-05,5.435943603515625e-05
233,0.0,0.0,0.0,0.02563786506652832,9.34600830078125e-05,5.5789947509765625e-05
234,0.0,0.0,0.0,0.03768324851989746,9.369850158691406e-05,8.821487426757812e-05
235,0.0,0.0,0.0,0.026075363159179688,8.702278137207031e-05,5.459785461425781e-05
236,0.0,0.0,0.0,0.05340695381164551,9.608268737792969e-05,9.250640869140625e-05
237,0.0,0.0,0.0,0.022826433181762695,9.72747802734375e-05,5.9604644775390625e-05
238,0.0,0.0,0.0,0.030791044235229492,0.00010442733764648438,5.7220458984375e-05
239,0.0,0.0,0.0,0.033846139907836914,9.679794311523438e-05,9.059906005859375e-05
240,0.0,0.0,0.0,0.034975528717041016,9.512901306152344e-05,9.059906005859375e-05
241,0.0,0.0,0.0,0.02628302574157715,9.560585021972656e-05,5.817413330078125e-05
242,0.0,0.0,0.0,0.02660989761352539,9.703636169433594e-05,5.698204040527344e-05
243,0.0,0.0,0.0,0.03606534004211426,9.560585021972656e-05,9.1552734375e-05
244,0.0,0.0,0.0,0.03498530387878418,9.369850158691406e-05,9.226799011230469e-05
245,0.0,0.0,0.0,0.02697920799255371,9.441375732421875e-05,9.298324584960938e-05
246,0.0,0.0,0.0,0.02684164047241211,0.000110626220703125,5.793571472167969e-05
247,0.0,0.0,0.0,0.026566743850708008,9.369850158691406e-05,5.602836608886719e-05
248,0.0,0.0,0.0,0.031580448150634766,9.512901306152344e-05,9.441375732421875e-05
249,0.0,0.0,0.0,0.03899359703063965,9.870529174804688e-05,9.226799011230469e-05
250,0.0,0.0,0.0,0.027393579483032227,9.894371032714844e-05,5.817413330078125e-05
251,0.0,0.0,0.0,0.02738499641418457,9.822845458984375e-05,5.7220458984375e-05
252,0.0,0.0,0.0,0.034848928451538086,9.584426879882812e-05,6.151199340820312e-05
253,0.0,0.0,0.0,0.027292251586914062,9.942054748535156e-05,6.103515625e-05
254,0.0,0.0,0.0,0.035219430923461914,9.512901306152344e-05,5.841255187988281e-05
255,0.0,0.0,0.0,0.02789926528930664,9.989738464355469e-05,6.127357482910156e-05
256,0.0,0.0,0.0,0.03587746620178223,0.00010371208190917969,6.4849853515625e-05
257,0.0,0.0,0.0,0.036780595779418945,0.00011014938354492188,6.4849853515625e-05
258,0.0,0.0,0.0,0.03414440155029297,9.72747802734375e-05,9.34600830078125e-05
259,0.0,0.0,0.0,0.0269777774810791,9.417533874511719e-05,8.511543273925781e-05
260,0.0,0.0,0.0,0.038996219635009766,9.655952453613281e-05,9.751319885253906e-05
261,0.0,0.0,0.0,0.027578353881835938,9.679794311523438e-05,6.127357482910156e-05
262,0.0,0.0,0.0,0.03436470031738281,0.00010418891906738281,0.00010275840759277344
263,0.0,0.0,0.0,0.027850866317749023,9.822845458984375e-05,6.270408630371094e-05
264,0.0,0.0,0.0,0.036484718322753906,0.00010275840759277344,7.271766662597656e-05
265,0.0,0.0,0.0,0.04051566123962402,9.632110595703125e-05,9.560585021972656e-05
266,0.0,0.0,0.0,0.023876428604125977,9.608268737792969e-05,6.461143493652344e-05
267,0.0,0.0,0.0,0.038077592849731445,9.632110595703125e-05,9.894371032714844e-05
268,0.0,0.0,0.0,0.034970998764038086,9.942054748535156e-05,9.799003601074219e-05
269,0.0,0.0,0.0,0.028391122817993164,9.608268737792969e-05,5.9604644775390625e-05
270,0.0,0.0,0.0,0.037561655044555664,0.00011563301086425781,0.00010323524475097656
271,0.0,0.0,0.0,0.05834174156188965,0.00010013580322265625,0.00010061264038085938
272,0.0,0.0,0.0,0.039498329162597656,9.822845458984375e-05,0.0001010894775390625
273,0.0,0.0,0.0,0.034940481185913086,9.751319885253906e-05,0.00010156631469726562
274,0.0,0.0,0.0,0.026935100555419922,9.72747802734375e-05,8.273124694824219e-05
275,0.0,0.0,0.0,0.03498125076293945,9.369850158691406e-05,9.632110595703125e-05
276,0.0,0.0,0.0,0.03681635856628418,9.322166442871094e-05,6.127357482910156e-05
277,0.0,0.0,0.0,0.0411829948425293,9.894371032714844e-05,0.00010275840759277344
278,0.0,0.0,0.0,0.029611587524414062,0.00010037422180175781,6.079673767089844e-05
279,0.0,0.0,0.0,0.03629779815673828,9.608268737792969e-05,0.0001010894775390625
280,0.0,0.0,0.0,0.028703689575195312,9.679794311523438e-05,6.151199340820312e-05
281,0.0,0.0,0.0,0.03688812255859375,9.059906005859375e-05,5.6743621826171875e-05
282,0.0,0.0,0.0,0.03744864463806152,9.226799011230469e-05,6.0558319091796875e-05
283,0.0,0.0,0.0,0.04095315933227539,9.560585021972656e-05,0.00010251998901367188
284,0.0,0.0,0.0,0.02868199348449707,9.512901306152344e-05,5.984306335449219e-05
285,0.0,0.0,0.0,0.037279605865478516,9.703636169433594e-05,0.00010442733764648438
286,0.0,0.0,0.0,0.02881002426147461,0.00010919570922851562,5.888938903808594e-05
287,0.0,0.0,0.0,0.041089534759521484,9.894371032714844e-05,0.00010418891906738281
288,0.0,0.0,0.0,0.03739428520202637,9.679794311523438e-05,0.00010204315185546875
289,0.0,0.0,0.0,0.0301206111907959,9.822845458984375e-05,6.151199340820312e-05
290,0.0,0.0,0.0,0.03827214241027832,9.417533874511719e-05,6.079673767089844e-05
291,0.0,0.0,0.0,0.05405592918395996,9.655952453613281e-05,0.00010132789611816406
292,0.0,0.0,0.0,0.033788204193115234,9.72747802734375e-05,6.532669067382812e-05
293,0.0,0.0,0.0,0.017867565155029297,9.441375732421875e-05,6.67572021484375e-05
294,0.0,0.0,0.0,0.017555713653564453,9.5367431640625e-05,6.4849853515625e-05
295,0.0,0.0,0.0,0.03069615364074707,9.489059448242188e-05,0.00010538101196289062
296,0.0,0.0,0.0,0.04295516014099121,9.918212890625e-05,0.00010824203491210938
297,0.0,0.0,0.0,0.030302047729492188,0.00010395050048828125,7.295608520507812e-05
298,0.0,0.0,0.0,0.03888130187988281,0.00012540817260742188,7.581710815429688e-05
299,0.0,0.0,0.0,0.044115304946899414,9.870529174804688e-05,6.532669067382812e-05
300,0.0,0.0,0.0,0.042371511459350586,9.965896606445312e-05,0.00010752677917480469
301,0.0,0.0,0.0,0.030667543411254883,9.560585021972656e-05,6.413459777832031e-05
302,0.0,0.0,0.0,0.060660362243652344,9.560585021972656e-05,9.036064147949219e-05
303,0.0,0.0,0.0,0.04551076889038086,9.679794311523438e-05,0.00010180473327636719
304,0.0,0.0,0.0,0.03495907783508301,9.679794311523438e-05,0.00011134147644042969
305,0.0,0.0,0.0,0.03923821449279785,0.00010013580322265625,6.842613220214844e-05
306,0.0,0.0,0.0,0.039247751235961914,9.965896606445312e-05,6.699562072753906e-05
307,0.0,0.0,0.0,0.03932332992553711,9.942054748535156e-05,6.604194641113281e-05
308,0.0,0.0,0.0,0.038376569747924805,9.250640869140625e-05,7.915496826171875e-05
