ID,crash_style,max,mean,norm,record_time,baseID
1,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:01:18,964
2,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:01:21,1101
3,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:01:25,1259
4,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:01:27,1317
5,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:01:33,1545
6,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:01:33,1546
7,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:01:40,1821
8,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:01:41,1870
9,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:01:42,1905
10,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:01:47,2108
11,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:01:48,2148
12,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:01:57,2493
13,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:01:59,2604
14,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:04,2790
15,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:09,2991
16,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:12,3110
17,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:17,3311
18,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:18,3370
19,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:19,3374
20,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:19,3385
21,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:21,3483
22,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:25,3641
23,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:27,3715
24,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:30,3802
25,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:31,3873
26,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:34,3967
27,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:34,3971
28,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:37,4082
29,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:38,4144
30,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:39,4186
31,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:40,4194
32,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:40,4209
33,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:42,4288
34,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:44,4358
35,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:45,4397
36,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:51,4622
37,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:55,4799
38,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:02:59,4974
39,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:03:00,4995
40,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:03:03,5126
41,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:03:07,5273
42,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:03:12,5496
43,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:03:13,5522
44,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:03:21,5832
45,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:03:24,5960
46,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:03:29,6130
47,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:03:29,6150
48,3,1.7976931348623157e+308,1.2229204999063372e+306,inf,2021-04-21 17:03:30,6195
