ID,crash_style,max,mean,norm,record_time,baseID
55,6,nan,nan,nan,2021-04-21 12:52:29,4318
55,-6,nan,nan,nan,2021-04-21 12:52:29,4318
56,6,nan,nan,nan,2021-04-21 12:52:31,4385
56,-6,nan,nan,nan,2021-04-21 12:52:31,4385
57,6,nan,nan,nan,2021-04-21 12:52:31,4440
57,-6,nan,nan,nan,2021-04-21 12:52:31,4440
58,6,nan,nan,nan,2021-04-21 12:52:32,4479
58,-6,nan,nan,nan,2021-04-21 12:52:32,4479
59,6,nan,nan,nan,2021-04-21 12:52:33,4511
59,-6,nan,nan,nan,2021-04-21 12:52:33,4511
60,6,nan,nan,nan,2021-04-21 12:52:33,4523
60,-6,nan,nan,nan,2021-04-21 12:52:33,4523
61,6,nan,nan,nan,2021-04-21 12:52:34,4563
61,-6,nan,nan,nan,2021-04-21 12:52:34,4563
62,6,nan,nan,nan,2021-04-21 12:52:34,4587
62,-6,nan,nan,nan,2021-04-21 12:52:34,4587
63,6,nan,nan,nan,2021-04-21 12:52:34,4589
63,-6,nan,nan,nan,2021-04-21 12:52:34,4589
64,6,nan,nan,nan,2021-04-21 12:52:34,4590
64,-6,nan,nan,nan,2021-04-21 12:52:34,4590
65,6,nan,nan,nan,2021-04-21 12:52:35,4613
65,-6,nan,nan,nan,2021-04-21 12:52:35,4613
66,6,nan,nan,nan,2021-04-21 12:52:35,4616
66,-6,nan,nan,nan,2021-04-21 12:52:35,4616
67,6,nan,nan,nan,2021-04-21 12:52:35,4620
67,-6,nan,nan,nan,2021-04-21 12:52:35,4620
68,6,nan,nan,nan,2021-04-21 12:52:35,4633
68,-6,nan,nan,nan,2021-04-21 12:52:35,4633
69,6,nan,nan,nan,2021-04-21 12:52:36,4659
69,-6,nan,nan,nan,2021-04-21 12:52:36,4659
70,6,nan,nan,nan,2021-04-21 12:52:36,4686
70,-6,nan,nan,nan,2021-04-21 12:52:36,4686
71,6,nan,nan,nan,2021-04-21 12:52:37,4732
71,-6,nan,nan,nan,2021-04-21 12:52:37,4732
72,6,nan,nan,nan,2021-04-21 12:52:38,4774
72,-6,nan,nan,nan,2021-04-21 12:52:38,4774
73,6,nan,nan,nan,2021-04-21 12:52:39,4839
73,-6,nan,nan,nan,2021-04-21 12:52:39,4839
74,6,nan,nan,nan,2021-04-21 12:52:39,4841
74,-6,nan,nan,nan,2021-04-21 12:52:39,4841
75,6,nan,nan,nan,2021-04-21 12:52:39,4847
75,-6,nan,nan,nan,2021-04-21 12:52:39,4847
76,6,nan,nan,nan,2021-04-21 12:52:39,4856
76,-6,nan,nan,nan,2021-04-21 12:52:39,4856
77,6,nan,nan,nan,2021-04-21 12:52:39,4868
77,-6,nan,nan,nan,2021-04-21 12:52:39,4868
78,6,nan,nan,nan,2021-04-21 12:52:39,4872
78,-6,nan,nan,nan,2021-04-21 12:52:39,4872
79,6,nan,nan,nan,2021-04-21 12:52:40,4932
79,-6,nan,nan,nan,2021-04-21 12:52:40,4932
80,6,nan,nan,nan,2021-04-21 12:52:41,4951
80,-6,nan,nan,nan,2021-04-21 12:52:41,4951
81,6,nan,nan,nan,2021-04-21 12:52:41,5008
81,-6,nan,nan,nan,2021-04-21 12:52:41,5008
82,6,nan,nan,nan,2021-04-21 12:52:42,5014
82,-6,nan,nan,nan,2021-04-21 12:52:42,5014
83,6,nan,nan,nan,2021-04-21 12:52:42,5023
83,-6,nan,nan,nan,2021-04-21 12:52:42,5023
84,6,nan,nan,nan,2021-04-21 12:52:42,5054
84,-6,nan,nan,nan,2021-04-21 12:52:42,5054
85,6,nan,nan,nan,2021-04-21 12:52:43,5082
85,-6,nan,nan,nan,2021-04-21 12:52:43,5082
86,6,nan,nan,nan,2021-04-21 12:52:43,5085
86,-6,nan,nan,nan,2021-04-21 12:52:43,5085
87,6,nan,nan,nan,2021-04-21 12:52:43,5109
87,-6,nan,nan,nan,2021-04-21 12:52:43,5109
88,6,nan,nan,nan,2021-04-21 12:52:43,5125
88,-6,nan,nan,nan,2021-04-21 12:52:43,5125
89,6,nan,nan,nan,2021-04-21 12:52:43,5137
89,-6,nan,nan,nan,2021-04-21 12:52:43,5137
90,6,nan,nan,nan,2021-04-21 12:52:44,5144
90,-6,nan,nan,nan,2021-04-21 12:52:44,5144
91,6,nan,nan,nan,2021-04-21 12:52:44,5172
91,-6,nan,nan,nan,2021-04-21 12:52:44,5172
92,6,nan,nan,nan,2021-04-21 12:52:44,5205
92,-6,nan,nan,nan,2021-04-21 12:52:44,5205
93,6,nan,nan,nan,2021-04-21 12:52:45,5239
93,-6,nan,nan,nan,2021-04-21 12:52:45,5239
94,6,nan,nan,nan,2021-04-21 12:52:46,5279
94,-6,nan,nan,nan,2021-04-21 12:52:46,5279
95,6,nan,nan,nan,2021-04-21 12:52:46,5302
95,-6,nan,nan,nan,2021-04-21 12:52:46,5302
96,6,nan,nan,nan,2021-04-21 12:52:46,5310
96,-6,nan,nan,nan,2021-04-21 12:52:46,5310
97,6,nan,nan,nan,2021-04-21 12:52:46,5319
97,-6,nan,nan,nan,2021-04-21 12:52:46,5319
98,6,nan,nan,nan,2021-04-21 12:52:47,5334
98,-6,nan,nan,nan,2021-04-21 12:52:47,5334
99,6,nan,nan,nan,2021-04-21 12:52:47,5352
99,-6,nan,nan,nan,2021-04-21 12:52:47,5352
100,6,nan,nan,nan,2021-04-21 12:52:47,5359
100,-6,nan,nan,nan,2021-04-21 12:52:47,5359
101,6,nan,nan,nan,2021-04-21 12:52:47,5367
101,-6,nan,nan,nan,2021-04-21 12:52:47,5367
102,6,nan,nan,nan,2021-04-21 12:52:47,5375
102,-6,nan,nan,nan,2021-04-21 12:52:47,5375
103,6,nan,nan,nan,2021-04-21 12:52:48,5393
103,-6,nan,nan,nan,2021-04-21 12:52:48,5393
104,6,nan,nan,nan,2021-04-21 12:52:48,5413
104,-6,nan,nan,nan,2021-04-21 12:52:48,5413
105,6,nan,nan,nan,2021-04-21 12:52:48,5418
105,-6,nan,nan,nan,2021-04-21 12:52:48,5418
